engine_load,fuel_blend_percentage,nanoparticle_concentration,injection_pressure,engine_speed,BTE
50,85.75306077519237,75.62500325295261,240,1000,31.30430009383785
50,9.73668937912211,74.48936949231582,200,2500,19.68589927717676
50,70.6371996809996,51.34106827528694,180,2500,25.96123354357222
50,34.5579585870813,71.9775656968338,240,2500,24.4171623654146
50,0.6982261880348117,50.012281271355874,180,2500,21.108667119094715
25,40.34809690269996,40.199103645208496,240,1500,24.75022702604195
75,23.47544217249713,51.98418643032245,220,1500,25.474828636619836
50,81.88692705204716,90.5616533343512,180,1000,30.39701897899502
100,33.733060884576545,44.61254135741964,200,2000,27.24004054886284
75,82.7523693953817,46.33193597109975,200,2000,31.548469796055173
75,0.0597938834795308,64.75629048598452,200,2500,21.145423769113197
50,30.781915002611917,77.76995278902592,200,2500,26.48788086290834
25,24.1165214307762,76.11587742800408,240,1500,23.2453437882992
50,23.3567361068611,11.781885710634151,240,2000,25.482582155244025
25,6.81866197654627,71.86737997169678,180,1000,19.68742731544358
100,18.712427041050173,50.54986432890342,220,2500,27.222632936289443
75,55.55495698856199,57.16809707990117,220,1500,29.17542221479622
100,29.13610728377445,60.54970032486813,180,2500,27.3421383610044
25,41.73947823291479,75.85476553974388,200,2500,23.804604197520696
25,37.68668803471885,84.81996852474816,220,1500,22.27080825846709
100,87.59049249998945,68.16348501690123,220,2000,32.33925153921419
25,90.52989990105156,60.751649872540106,180,2000,28.30066023761105
100,49.295697165586006,43.63923293314316,200,2500,29.440097259932028
75,33.01559503156044,22.40903973087528,240,2000,25.502538894296112
100,10.680070400236364,96.27199134803776,240,1500,23.42488157599702
75,95.3402879382095,51.56580630927768,220,2000,30.1692940315056
100,6.022694490029745,60.95910200476539,240,2500,24.91501335912417
25,29.765027756828044,77.59658254927754,180,2500,23.107365330181047
100,29.806620117000413,16.156943648184622,220,1500,27.151311733375103
25,32.04012861402149,86.95099081033584,220,2500,20.275152146337607
100,16.428684327240926,81.73231690081667,200,2000,23.320542352783683
100,78.31614309236971,79.6985723718857,240,1500,31.3381859116944
50,12.249786196598922,11.978443606096755,200,2500,24.48596994369765
25,63.49066591531628,57.38669662693728,220,1500,25.46044591569848
50,12.384602670581746,14.884153365919316,240,1500,24.650442341558332
25,7.053563759295656,59.57853209625621,200,2000,22.443317919471056
50,90.94295036858765,74.66034936299702,240,2000,30.55573025304633
75,19.01287663187057,20.96652252325806,220,1000,26.275070950019703
100,82.12501545597043,72.53947949295598,220,1500,30.63564089256279
25,54.46308711071358,50.457956138677645,220,2000,23.906135670715734
25,7.78565196087696,83.0397637610038,180,2500,22.228794667369797
100,95.54481914380676,58.02300454422709,200,1000,32.4038185654702
25,24.69611669918925,40.25093822511839,200,1000,24.066357989054328
25,85.96453453526065,39.87924070813378,220,2500,29.468337305581663
50,16.88100057845642,90.77378680068256,200,2000,24.132945382913896
25,85.39428821418528,50.75844261266191,220,1500,29.549975067421467
75,1.3228812905293983,46.51785074587789,200,1000,21.77921750313221
75,51.17804565694807,13.5886260068124,240,2500,28.249802135903387
100,76.94425794215569,42.78921446038615,200,2500,32.539834943586094
25,93.47955174927831,86.46643494499823,220,2500,28.31971890108611
100,90.92021362064872,78.48888908793482,200,2500,33.568449172910235
75,81.96248695476449,29.88218825169398,240,1000,31.444745367332366
25,88.8191349661304,47.17509608921529,240,1500,30.254516241367693
25,19.92196858370765,27.6921708473574,240,2000,23.817342638547213
100,28.41842957117288,95.87951351512362,220,2500,26.234707531664316
75,28.89685249210585,63.83060906819821,180,2500,25.22855644154069
25,37.70539310016988,77.89193132936938,220,1500,22.92727658175923
100,39.33206703851887,74.24277847091011,240,1500,26.30272960225334
75,54.45553246546755,88.63204270510752,200,2000,29.14267403204721
100,15.987976336644138,95.43950006909134,240,1000,24.76986172199488
50,69.12466637859893,12.9201556398152,180,1500,28.90654522337108
25,16.75665393045065,97.77710619099572,180,1000,20.736875205631605
50,31.030848210454756,88.34882167952917,240,1000,23.78342346232945
75,50.33451306061541,44.46526678282866,220,2500,27.40424666780449
50,79.64405615234773,85.33623183013634,180,1000,28.18614191750757
50,73.94692332387272,76.29021840978545,240,2500,27.004623889622486
75,64.55343564105223,81.38029390207225,220,2500,28.62391641007651
100,15.577326058017016,29.86219295551498,200,2000,27.26657400052347
50,54.70453456155777,68.37073317420987,220,1000,25.880489362588538
100,8.744650179988545,12.333330486936172,180,1500,26.179806811262985
50,37.73631767966508,86.3406219297564,220,1500,25.12182440955903
100,41.35165302899592,95.593867522821,220,1500,27.62503748124874
75,3.981143944575383,69.5911096571759,200,2000,24.63072665846384
50,27.398809946997183,56.14026878584019,240,2500,24.718856724225084
75,95.56494672664894,75.3157980426764,220,2500,31.86738027876182
50,95.36326078296896,39.37251594021553,200,1500,31.58426202380933
75,35.23270542525393,66.37490162312842,180,2500,26.79187012995805
75,4.310010894832406,74.70756453757998,240,2500,24.42684059359405
50,17.909493932818155,22.84127033330688,180,2000,23.59481544202601
50,39.221779343354015,22.606120494693315,240,1000,26.149577898580983
50,94.77796979692296,74.45243599428763,220,1000,33.549749577145164
25,14.119906353718491,48.86042447489464,220,2000,21.635741684338445
100,76.35158436682123,90.028134861481,240,2000,30.743804160300822
25,10.868253937469207,38.074499394115385,180,2500,20.73579251060741
25,98.12575773912768,13.81876635237801,180,2000,30.869961776440157
75,38.161649910913496,68.48884263083677,180,2500,26.12221071949553
50,77.5234538899056,71.58153039423226,220,1000,29.21397519819947
100,34.259108281113186,59.82324480808393,240,2000,27.500170060990744
75,62.76688771588087,71.49993811251382,240,2500,26.623109095704223
25,19.201608474003677,57.13789100269555,180,1000,20.720469047588303
50,14.602101929696254,72.3369534489141,220,1000,22.352075796027545
75,93.80641395681312,13.954366589967506,240,1500,32.42634312922075
50,91.76472779044336,43.15576331989193,240,1000,29.778918655445125
75,88.74689402128824,28.973522615831616,180,2000,30.205030240276397
50,62.54334501665935,18.93935247504646,180,2000,30.000227813550385
25,80.82682112162783,31.06833725494647,240,2500,30.3184902547262
100,6.903693691137491,27.21795562286093,220,2000,25.903125104112068
25,33.47890418906792,97.58182495254374,200,1000,22.06059493922484
100,31.37031247571562,35.789132594661645,240,2500,28.890585740240176
50,63.56453219526132,30.786307313244357,240,1000,27.52171899301822
75,35.59577734706405,85.13870556420936,220,1500,26.042031040674225
25,14.85067816436808,47.72045955419551,240,2500,20.9905378446631
100,59.64670754135437,47.93189036043782,200,1500,30.03023864569609
25,81.43839206690815,49.92314197421366,220,2500,28.882085214643133
100,38.21234944599732,47.48810555085532,200,2000,26.374285549260573
25,13.22687150984817,39.39089094629635,200,1000,21.362476727388263
100,19.668819731282305,35.770549829931085,240,2500,26.50240813789604
100,23.7483305169384,89.3763708836897,200,2000,24.333038490918064
50,29.989759299453624,24.55366115218206,240,2000,24.06503640290549
100,64.27950705063091,26.29561176306453,240,2000,31.15321337013638
50,60.0945484537719,61.45471903825381,220,1500,26.74570880062038
100,69.60798615670392,40.92927216964616,220,2000,29.912619575581644
75,36.25019845315131,47.93764283623245,220,2500,26.4459014889564
75,82.39976518799783,82.58919471016146,240,1500,30.77322540339781
75,20.40876611557603,91.32679543393948,200,1000,26.208684096411243
100,46.90407475181539,81.14983116008924,200,2000,28.15165695065893
50,80.09387215414303,31.14354369616764,220,2500,29.89757289369177
50,18.015864773261924,98.19741606481452,220,2500,22.053097703308996
100,10.986311374078294,42.68588507344863,240,1500,26.394039327408823
75,88.36839676879897,25.21603550481517,180,1000,32.40843372578787
75,34.29296627591959,54.954703492123606,180,1500,26.91592550309216
50,68.3870124909032,75.27571926714525,240,2000,28.055640973075658
75,2.534860426393848,17.49437931772666,180,1000,24.56790971525844
25,69.00468884094497,67.0858223158943,180,1000,27.1868352075753
50,31.61013115469705,87.22701310839366,180,1000,22.508481078516265
75,5.574085358744174,33.56033344228789,220,1500,23.347980176939952
50,60.9812761548117,72.38108909590368,200,2500,26.89296570601579
25,24.080381607317324,45.99177669643966,200,1500,23.18159054658341
50,38.680724205188,47.27216288256235,220,2500,25.5752827018822
50,8.058081228651359,35.27326280880215,220,1500,23.930744299784
50,14.716325109494532,66.19544167959057,220,2500,23.045763231525875
50,29.797723549584376,42.48993277271392,180,2500,25.10153304940341
25,8.975950056015714,84.78127031154204,240,1000,19.437862123158663
100,91.08262646863152,96.66148807445778,240,2500,32.32514174912163
50,0.6047043183978418,94.1578912036832,180,2000,20.46256362860207
50,48.38602188643114,24.68155356936897,180,2000,24.780133553653407
75,12.324745813255143,11.277126999527546,220,2500,23.44370636468712
50,30.76790894779485,49.462150700994194,220,2500,25.31053823887052
75,92.60595598182655,75.5995336904968,200,2500,32.151891110866984
100,16.169455327398687,97.97097415014647,220,2500,24.06821034193515
25,96.58323197183326,80.5080071414895,180,1000,28.739666539655527
25,20.57943769894217,62.24943896803359,200,2000,20.929467565515573
100,74.15661084668295,12.371762100659264,220,1000,33.158035486092125
25,54.66772648973117,84.29866223566191,200,2000,24.221395931390287
100,88.44787275967592,25.943053053629,200,2500,32.75552634134368
100,55.39932555031309,15.004586276811136,220,2000,31.25545190659796
100,53.45592191563087,86.53229626188379,240,2000,29.610495490345883
25,19.54580003683999,60.96257810848063,180,1500,21.805584756664395
75,16.62293620516587,21.569643807440443,180,1500,24.9935190084294
100,91.64891511155142,44.788839685667305,200,2500,33.74011110926389
50,32.78381988500341,17.6987500503007,240,1000,25.01471572076649
25,37.20822549628959,67.42097262350218,240,1500,23.522599664355777
100,75.98236584283885,35.41845397084073,220,2500,31.69374513079036
100,33.882348242280734,87.94847182288372,220,1000,27.316322707131107
50,95.20624466390028,42.20164259377228,180,1500,32.5935753879435
75,73.79277689988002,54.5170476717926,220,2000,31.18505604089017
75,59.742924257342,15.717105775537762,220,1500,30.426191958666177
75,88.08951605447525,34.803335497957285,200,2500,30.76762512497079
100,4.960590834948276,70.90905445215375,240,1500,25.3702073479821
100,25.706269218920877,76.2636490999876,240,1500,25.36909390417994
100,46.50363342209099,31.853966951011028,220,1000,27.23125260680677
25,22.6978539471521,55.34380888486371,220,1000,21.5637434629116
50,74.39051873021519,83.57779946840546,220,2000,28.175751879319044
100,91.92080310537251,44.19191448005998,180,2500,31.270874939489737
50,42.37701199309234,22.03941406211103,180,2000,27.008867143142748
50,34.2132600111895,48.86833506512223,200,2000,25.77610884252727
75,96.15507321375662,64.05657988888281,180,1500,31.702124047156765
25,44.48524328275408,10.665867537314156,240,2000,24.319157674648828
100,48.90484004492832,41.3710756012656,180,1000,29.986191004002
75,35.164987234190534,64.66922388056483,240,2000,25.049717381815217
75,90.95484730121385,95.67207550402031,180,2500,29.311509961854902
100,56.89554832818507,46.76938592280983,180,2000,29.689706244889305
50,76.21745871816447,24.66750389313937,200,2500,29.65502177214588
75,81.18067183508863,58.0797188170168,220,2500,31.019920406978184
50,34.18490419172582,35.71771249897124,220,2000,25.97203292628564
25,43.369433132038,29.33014593833056,220,2000,25.89007101399794
50,84.84717744062647,63.13629331252558,200,2000,28.45783608125586
25,36.32553516758102,92.42951809027652,240,2500,20.995546952614337
50,79.39351334518513,85.17017839053572,180,1000,29.195661719699924
75,94.09923225744372,26.40632849821832,200,1500,32.68144215011702
75,62.3210373068007,78.92915125148707,240,2000,27.94554122472187
25,74.16272874518889,30.688177093603237,200,1500,27.907678885217187
100,80.50973120411349,36.16311346238973,200,2000,31.491429516859583
25,84.50396488966425,92.804635619514,240,2500,29.57147942259523
25,39.5053337856796,91.9945135642394,220,2500,21.34930489475497
50,5.126345917599817,25.17676880906461,180,1500,22.93235981368441
50,40.18762712367396,15.77726703311333,220,1000,24.91809542934048
25,67.37562297840898,36.38062929132539,200,2500,26.598916145538706
75,45.03503857807928,62.35975537999917,240,1500,26.567178219571478
50,74.89631508603985,88.92025100346936,200,2500,27.22955732222837
100,35.69824294686639,20.6953650010442,220,2000,27.929223870595116
50,63.47441411040296,47.34626519822677,220,1500,25.27229421392717
50,18.641980485397458,34.45748080484731,220,1500,22.14195058012205
100,74.93694366449569,11.34360705124159,180,2000,30.411920602225013
25,54.56959688130259,80.96016347136985,220,1500,23.86650795406577
100,20.40643885466006,83.19557918509095,180,2000,24.581221628190576
25,29.191117349780725,29.91061555977848,180,1000,23.56484848546628
25,74.86087085818323,23.61162250363312,220,2000,27.62047747008332
25,48.26012356615207,23.010476825997745,240,1000,24.746094579476097
100,21.60314403930722,51.75524707878586,200,1500,25.601251911203114
25,96.72711903702977,32.18460286921928,200,2000,29.58090681125096
75,71.51250198168879,56.02200782396508,180,1500,29.409439159672065
100,95.71348325397962,44.63665634366558,180,1000,33.34456053445374
75,42.71050453603432,28.980127441089213,180,2500,26.661692593146125
25,47.51003406917205,77.60726106015828,200,2500,22.873806851325792
50,89.79552161850192,23.53275013022405,180,2500,30.960893106488783
25,52.504934024538464,81.90120833383935,240,2500,25.69816487199037
75,70.72789119056672,60.530174532126296,240,2500,28.551542269840645
75,25.217287749553,84.88334284087998,180,1000,24.46452720240473
100,44.67264687026405,10.428313606291452,200,2500,28.814987169166063
50,12.34498658103551,77.42696671319347,220,2500,22.76609050207147
100,20.59800358769617,14.636403392600378,200,1500,25.899746953050755
75,0.0943415267631087,95.50888471340386,220,2000,21.6333521545323
25,3.926505164866023,73.24655395514816,220,2000,20.05403815046895
50,97.72838231769292,38.81550615592222,180,2000,31.751092862704024
25,24.23536951367623,38.78654435611747,240,2000,21.796522086936296
25,66.33107095040019,87.53431417467627,180,1000,26.43644640744536
50,83.90996987996115,91.25561156073928,220,2000,28.53320715487985
100,55.066045923656425,90.24159529348694,180,1500,29.21600910856624
25,15.31445000839562,82.78662633096948,220,1000,20.72789000970627
75,72.81164373361663,83.71288187527357,180,2500,30.609790013661392
25,60.025141009958304,61.54911125898035,240,1500,24.412224099888643
50,73.12505893473751,12.540794765416132,240,1500,30.10506708310825
